AAII_QTR_DATA,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
Current_Assets,32.8,36.6,43.8,51.3,61.9,73.3,77.8,79.7
Current_Liabilities,328.0,156.3,164.6,173.9,95.1,90.1,85.3,73.8
Diluted_EPS,-0.124,-0.441,-0.054,-0.077,0.083,-0.153,0.023,0.042
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,9.4,184.7,185.4,183.3,227.5,235.3,233.4,241.5
Revenue,116.0,115.5,118.7,116.6,113.5,110.2,112.3,107.1
Shares_Diluted,26.7693,26.592,26.5808,26.4439,27.6041,25.8498,26.5841,26.8541
Total_Assets,794.3,814.4,847.6,868.1,261.5,261.9,255.8,251.8
Total_Liabilities,882.2,899.9,922.0,942.0,334.4,337.8,328.4,325.3
