AAII_YR_DATA,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013
Capital_Expenditures,5429.0,3749.0,2944.0,3062.0,2294.0,2583.0,2149.0
Cash_from_Operations,5476.0,5549.0,5322.0,5134.0,4545.0,3430.0,2834.0
Diluted_EPS,4.321,4.439,3.594,3.72,2.255,1.563,1.358
LT_Debt,9675.0,7897.0,6993.0,8302.0,7413.0,7363.0,8092.0
Net_Income,2990.0,3152.0,2606.0,2779.0,1757.0,1216.0,1055.0
Revenue,20825.0,18881.0,17510.0,16389.0,15714.0,15884.0,15456.0
Shares_Diluted,692.0,710.0,725.0,747.0,779.0,778.0,777.0
Total_Assets,45058.0,42401.0,40778.0,38881.0,39237.0,39448.0,40104.0
Total_Liabilities,19693.0,17958.0,16562.0,16284.0,15466.0,15244.0,15548.0
