AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,8.7,10.4,18.3,24.3,52.3,48.7,24.3,31.7,26.1
Cash_from_Operations,-7.1,60.9,116.0,176.3,118.5,165.4,135.3,128.5,45.1
Diluted_EPS,-5.74,-9.227,-0.865,-7.202,0.752,-0.016,1.2,4.038,1.622
Goodwill_Intangibles,32.2,137.8,374.7,411.2,764.0,793.4,909.1,29.2,0.9
LT_Debt,614.9,590.7,592.9,662.2,772.4,843.5,883.6,0.9,1.0
Net_Income,-231.6,-363.5,-33.4,-272.1,28.7,-0.6,44.8,149.9,57.1
Revenue,340.6,478.8,545.7,655.4,684.6,637.3,566.1,406.8,273.8
Shares_Diluted,40.3505,39.3916,38.5926,37.7798,38.1625,36.8125,37.3894,37.1271,35.1934
Total_Assets,484.4,683.7,1136.6,1187.4,1575.3,1603.3,1764.0,508.8,342.8
Total_Liabilities,735.5,711.2,833.7,853.4,976.4,1042.2,1210.0,45.4,48.3
