AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2009,12/31/2008,11/30/2008,11/30/2007
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cash_from_Operations,0.0,0.0,0.0,0.0,0.4,-0.1,-0.1,0.0
Diluted_EPS,,-0.033,-0.001,0.0,0.039,0.139,-0.009,-0.003
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,,-1.4,0.0,0.0,0.7,2.5,-0.1,0.0
Revenue,,0.0,0.0,0.0,4.4,6.2,0.0,0.0
Shares_Diluted,20.0,43.8192,42.33,21.0,18.9596,18.12,6.68,5.1714
Total_Assets,,0.0,0.0,0.0,4.0,2.7,0.0,0.1
Total_Liabilities,,0.1,0.0,0.0,0.1,0.1,0.0,0.0
